$\phi$
x	y	$\phi$
0.125	0.5	-0.0190152199467579
0.375	0.5	-0.0189177304526207
0.625	0.5	-0.018718963372823
0.875	0.5	-0.0184110890296594
1.125	0.5	-0.0179817138566612
1.375	0.5	-0.0174130580951884
1.625	0.5	-0.0166807853558912
1.875	0.5	-0.0157524175837749
2.125	0.5	-0.0145852492674345
2.375	0.5	-0.01312365429882
2.625	0.5	-0.011295659446877
2.875	0.5	-0.00900864353746725
3.125	0.5	-0.00614401775452143
3.375	0.5	-0.00255076142137468
3.625	0.5	0.00196225211458534
3.875	0.5	0.00763507421748006
4.125	0.5	0.0147663353987593
4.375	0.5	0.0237230122716482
4.625	0.5	0.0349489304649501
4.875	0.5	0.0489696726443522
5.125	0.5	0.0663902941734466
5.375	0.5	0.0878807947720384
5.625	0.5	0.114143050384647
5.875	0.5	0.145852706438575
6.125	0.5	0.183571707024137
6.375	0.5	0.227633253864248
6.625	0.5	0.278011913090391
6.875	0.5	0.334205759581488
7.125	0.5	0.395169259382673
7.375	0.5	0.459335963408361
7.625	0.5	0.524751442585013
7.875	0.5	0.589301140431001
8.125	0.5	0.650980258187092
8.375	0.5	0.708134632058575
8.625	0.5	0.759614186942857
8.875	0.5	0.804815981167101
9.125	0.5	0.843631496251295
9.375	0.5	0.876335281004016
9.625	0.5	0.903454896483928
9.875	0.5	0.92565172059925
10.125	0.5	0.94362787987525
10.375	0.5	0.958062808135922
10.625	0.5	0.969575919995722
10.875	0.5	0.978709082512681
11.125	0.5	0.98592243796648
11.375	0.5	0.99159825753801
11.625	0.5	0.996048962108942
11.875	0.5	0.999526764505774
12.125	0.5	1.00223340279237
12.375	0.5	1.00432914048458
12.625	0.5	1.00594066358776
12.875	0.5	1.00716777539896
13.125	0.5	1.0080889384213
13.375	0.5	1.008765783994
13.625	0.5	1.00924673580176
13.875	0.5	1.0095698937455
14.125	0.5	1.00976531237962
14.375	0.5	1.00985679068761
14.625	0.5	1.00986327151133
14.875	0.5	1.00979993158586
15.125	0.5	1.00967902779555
15.375	0.5	1.00951055223589
15.625	0.5	1.00930273787036
15.875	0.5	1.009062447787
16.125	0.5	1.00879547399927
16.375	0.5	1.00850676611535
16.625	0.5	1.00820060575537
16.875	0.5	1.00788073910028
17.125	0.5	1.00755047721577
17.375	0.5	1.00721277165412
17.625	0.5	1.00687027116671
17.875	0.5	1.00652536405955
18.125	0.5	1.0061802097113
18.375	0.5	1.00583676198516
18.625	0.5	1.00549678665205
18.875	0.5	1.00516187446333
19.125	0.5	1.00483345113732
19.375	0.5	1.00451278523092
19.625	0.5	1.00420099463719
19.875	0.5	1.00389905226903
20.125	0.5	1.00360779134532
20.375	0.5	1.00332791058281
20.625	0.5	1.00305997950655
20.875	0.5	1.00280444402033
21.125	0.5	1.00256163232126
21.375	0.5	1.00233176119789
21.625	0.5	1.00211494271574
21.875	0.5	1.00191119126665
22.125	0.5	1.00172043093765
22.375	0.5	1.00154250313983
22.625	0.5	1.00137717442718
22.875	0.5	1.00122414442866
23.125	0.5	1.00108305381399
23.375	0.5	1.00095349221295
23.625	0.5	1.00083500601044
23.875	0.5	1.00072710594322
24.125	0.5	1.00062927443045
24.375	0.5	1.00054097257626
24.625	0.5	1.00046164679111
24.875	0.5	1.00039073498647
25.125	0.5	1.00032767230635
25.375	0.5	1.00027189636779
25.625	0.5	1.00022285199129
25.875	0.5	1.00017999541032
26.125	0.5	1.00014279795696
26.375	0.5	1.00011074922816
26.625	0.5	1.00008335974363
26.875	0.5	1.00006016311234
27.125	0.5	1.0000407177296
27.375	0.5	1.00002460803119
27.625	0.5	1.00001144533434
27.875	0.5	1.00000086829803
28.125	0.5	0.999992543037165
28.375	0.5	0.999986162926312
28.625	0.5	0.999981448129065
28.875	0.5	0.999978144889343
29.125	0.5	0.999976024620021
29.375	0.5	0.999974882823384
29.625	0.5	0.999974537876288
29.875	0.5	0.999974829711155
30.125	0.5	0.99997561842175
30.375	0.5	0.999976782820441
30.625	0.5	0.999978218971135
30.875	0.5	0.999979838719569
31.125	0.5	0.999981568240027
31.375	0.5	0.999983346615012
31.625	0.5	0.999985124461831
31.875	0.5	0.999986862617656
32.125	0.5	0.999988530892255
32.375	0.5	0.999990106895431
32.625	0.5	0.999991574944137
32.875	0.5	0.99999292505242
33.125	0.5	0.999994152005609
33.375	0.5	0.999995254518735
33.625	0.5	0.999996234477805
33.875	0.5	0.999997096261491
34.125	0.5	0.99999784613984
34.375	0.5	0.999998491745868
34.625	0.5	0.999999041615351
34.875	0.5	0.99999950478968
35.125	0.5	0.999999890476428
35.375	0.5	1.00000020776214
35.625	0.5	1.00000046537187
35.875	0.5	1.00000067147019
36.125	0.5	1.00000083349851
36.375	0.5	1.00000095804398
36.625	0.5	1.00000105073575
36.875	0.5	1.00000111616457
37.125	0.5	1.00000115782258
37.375	0.5	1.00000117806056
0.125	1.5	-0.0188838287257855
0.375	1.5	-0.0187850918409765
0.625	1.5	-0.0185837937736162
0.875	1.5	-0.0182720303224234
1.125	1.5	-0.0178372907360252
1.375	1.5	-0.0172616285889863
1.625	1.5	-0.0165204816815087
1.875	1.5	-0.0155810740232933
2.125	1.5	-0.0144003131715407
2.375	1.5	-0.0129220757156348
2.625	1.5	-0.0110737543141418
2.875	1.5	-0.00876192505981252
3.125	1.5	-0.00586699083581858
3.375	1.5	-0.00223667637560557
3.625	1.5	0.0023216870331896
3.875	1.5	0.00805001534776119
4.125	1.5	0.015249143489203
4.375	1.5	0.0242885727171817
4.625	1.5	0.0356148881122607
4.875	1.5	0.0497564748339507
5.125	1.5	0.0673208853274875
5.375	1.5	0.0889797544844869
5.625	1.5	0.1154349364982
5.875	1.5	0.147359394916296
6.125	1.5	0.185308667314812
6.375	1.5	0.229605012557693
6.625	1.5	0.280207435332104
6.875	1.5	0.336594987997285
7.125	1.5	0.397702309090894
7.375	1.5	0.461946137013027
7.625	1.5	0.527362166081005
7.875	1.5	0.591835467087137
8.125	1.5	0.653370495003769
8.375	1.5	0.710329582794176
8.625	1.5	0.761582518764396
8.875	1.5	0.806545684125145
9.125	1.5	0.845126538767616
9.375	1.5	0.877610974319474
9.625	1.5	0.904533261969685
9.875	1.5	0.926557645251131
10.125	1.5	0.944386349964765
10.375	1.5	0.958697175605909
10.625	1.5	0.970106994370824
10.875	1.5	0.979154803527902
11.125	1.5	0.986297912827678
11.375	1.5	0.991915999126633
11.625	1.5	0.996319216758221
11.875	1.5	0.999757860328
12.125	1.5	1.00243207994959
12.375	1.5	1.0045008448189
12.625	1.5	1.0060897972426
12.875	1.5	1.00729790492143
13.125	1.5	1.00820296426488
13.375	1.5	1.00886607670772
13.625	1.5	1.00933524439931
13.875	1.5	1.00964823136299
14.125	1.5	1.00983482368921
14.375	1.5	1.00991860482581
14.625	1.5	1.00991834360397
14.875	1.5	1.00984907535053
15.125	1.5	1.00972294119246
15.375	1.5	1.00954983771714
15.625	1.5	1.00933791843806
15.875	1.5	1.00909397980005
16.125	1.5	1.00882375745556
16.375	1.5	1.00853215296987
16.625	1.5	1.0082234067058
16.875	1.5	1.00790122917165
17.125	1.5	1.00756890039942
17.375	1.5	1.00722934479721
17.625	1.5	1.0068851872636
17.875	1.5	1.00653879506178
18.125	1.5	1.00619230894671
18.375	1.5	1.00584766625662
18.625	1.5	1.00550661807074
18.875	1.5	1.00517074205977
19.125	1.5	1.00484145228462
19.375	1.5	1.00452000690724
19.625	1.5	1.00420751454974
19.875	1.5	1.00390493985722
20.125	1.5	1.00361310867791
20.375	1.5	1.00333271316116
20.625	1.5	1.00306431698434
20.875	1.5	1.00280836084839
21.125	1.5	1.00256516832511
21.375	1.5	1.00233495209456
21.625	1.5	1.00211782057564
21.875	1.5	1.00191378492565
22.125	1.5	1.00172276636411
22.375	1.5	1.00154460376072
22.625	1.5	1.00137906141714
22.875	1.5	1.00122583696562
23.125	1.5	1.00108456930453
23.375	1.5	1.00095484649049
23.625	1.5	1.00083621350896
23.875	1.5	1.00072817984924
24.125	1.5	1.00063022681547
24.375	1.5	1.00054181451204
24.625	1.5	1.00046238844975
24.875	1.5	1.00039138572713
25.125	1.5	1.00032824075034
25.375	1.5	1.00027239046364
25.625	1.5	1.00022327907112
25.875	1.5	1.00018036223879
26.125	1.5	1.00014311077395
26.375	1.5	1.00011101378621
26.625	1.5	1.00008358134097
26.875	1.5	1.00006034662222
27.125	1.5	1.00004086762679
27.375	1.5	1.00002472841597
27.625	1.5	1.00001153995457
27.875	1.5	1.00000094056976
28.125	1.5	0.99999259606398
28.375	1.5	0.9999861995177
28.625	1.5	0.999981470818089
28.875	1.5	0.999978155949662
29.125	1.5	0.999976026082429
29.375	1.5	0.999974876491902
29.625	1.5	0.999974525343876
29.875	1.5	0.99997481237503
30.125	1.5	0.999975597498333
30.375	1.5	0.999976759359892
30.625	1.5	0.999978193871463
30.875	1.5	0.999979812740265
31.125	1.5	0.999981542015197
31.375	1.5	0.999983320665955
31.625	1.5	0.999985099209031
31.875	1.5	0.999986838392151
32.125	1.5	0.999988507946346
32.375	1.5	0.999990085412709
32.625	1.5	0.999991555048812
32.875	1.5	0.999992906817925
33.125	1.5	0.999994135462495
33.375	1.5	0.999995239661831
33.625	1.5	0.999996221272674
33.875	1.5	0.999997084650179
34.125	1.5	0.999997836045941
34.375	1.5	0.999998483078935
34.625	1.5	0.999999034274671
34.875	1.5	0.999999498667458
35.125	1.5	0.999999885460407
35.375	1.5	1.0000002037377
35.625	1.5	1.00000046222366
35.875	1.5	1.00000066908331
36.125	1.5	1.00000083175931
36.375	1.5	1.00000095684052
36.625	1.5	1.00000104995799
36.875	1.5	1.00000111570425
37.125	1.5	1.00000115757297
37.375	1.5	1.00000117791601
0.125	2.5	-0.0186437944184637
0.375	2.5	-0.0185428184327462
0.625	2.5	-0.0183369778840552
0.875	2.5	-0.0180182362892164
1.125	2.5	-0.0175738749515299
1.375	2.5	-0.0169856518063106
1.625	2.5	-0.0162286042757741
1.875	2.5	-0.0152694283483092
2.125	2.5	-0.014064346144502
2.375	2.5	-0.0125563536810018
2.625	2.5	-0.010671721260982
2.875	2.5	-0.00831560472637748
3.125	2.5	-0.00536662371201405
3.375	2.5	-0.00167028507616557
3.625	2.5	0.00296880456754185
3.875	2.5	0.00879585354226286
4.125	2.5	0.0161155855253815
4.375	2.5	0.0253019492762623
4.625	2.5	0.0368063803739145
4.875	2.5	0.0511621716078738
5.125	2.5	0.068981215084165
5.375	2.5	0.0909379232167482
5.625	2.5	0.117733951463235
5.875	2.5	0.150037314030109
6.125	2.5	0.188391983120843
6.375	2.5	0.233100645366697
6.625	2.5	0.284094657208468
6.875	2.5	0.340819489038212
7.125	2.5	0.40217503845759
7.375	2.5	0.466548907039681
7.625	2.5	0.531960091099927
7.875	2.5	0.596293753080167
8.125	2.5	0.657571239489015
8.375	2.5	0.714184230519864
8.625	2.5	0.765037460707492
8.875	2.5	0.809581053206403
9.125	2.5	0.847750196204251
9.375	2.5	0.879850341987317
9.625	2.5	0.906427236691355
9.875	2.5	0.928149931289049
10.125	2.5	0.945720686768785
10.375	2.5	0.959814363882313
10.625	2.5	0.971043351280646
10.875	2.5	0.979941618716677
11.125	2.5	0.986961530161447
11.375	2.5	0.992478241330841
11.625	2.5	0.996797961239128
11.875	2.5	1.00016764776737
12.125	2.5	1.00278468971337
12.375	2.5	1.00480580565587
12.625	2.5	1.00635482269931
12.875	2.5	1.00752925462528
13.125	2.5	1.00840573805949
13.375	2.5	1.00904445091944
13.625	2.5	1.00949265982672
13.875	2.5	1.00978754188366
14.125	2.5	1.00995841324807
14.375	2.5	1.01002847933045
14.625	2.5	1.01001620307212
14.875	2.5	1.00993637060949
15.125	2.5	1.00980091854404
15.375	2.5	1.00961957425158
15.625	2.5	1.00940035009126
15.875	2.5	1.00914992377927
16.125	2.5	1.00887393029046
16.375	2.5	1.00857718515732
16.625	2.5	1.00826385469394
16.875	2.5	1.00793758525637
17.125	2.5	1.00760160097392
17.375	2.5	1.00725877729362
17.625	2.5	1.00691169604807
17.875	2.5	1.00656268648497
18.125	2.5	1.00621385570607
18.375	2.5	1.00586711119247
18.625	2.5	1.00552417749129
18.875	2.5	1.00518660867037
19.125	2.5	1.00485579778056
19.375	2.5	1.00453298427784
19.625	2.5	1.00421926013208
19.875	2.5	1.0039155751709
20.125	2.5	1.00362274206657
20.375	2.5	1.00334144126248
20.625	2.5	1.00307222604657
20.875	2.5	1.00281552790913
21.125	2.5	1.00257166226581
21.375	2.5	1.00234083458259
21.625	2.5	1.00212314690444
21.875	2.5	1.0019186047625
22.125	2.5	1.00172712441387
22.375	2.5	1.00154854035354
22.625	2.5	1.00138261302716
22.875	2.5	1.00122903666734
23.125	2.5	1.0010874471729
23.375	2.5	1.00095742995044
23.625	2.5	1.00083852763964
23.875	2.5	1.00073024764781
24.125	2.5	1.00063206942505
24.375	2.5	1.000543451418
24.625	2.5	1.00046383764811
24.875	2.5	1.00039266386878
25.125	2.5	1.00032936326425
25.375	2.5	1.00027337166197
25.625	2.5	1.00022413223903
25.875	2.5	1.0001810997112
26.125	2.5	1.00014374400157
26.375	2.5	1.0001115533925
26.625	2.5	1.00008403717191
26.875	2.5	1.00006072779024
27.125	2.5	1.00004118254999
27.375	2.5	1.00002498485386
27.625	2.5	1.00001174504109
27.875	2.5	1.00000110084423
28.125	2.5	0.999992717500701
28.375	2.5	0.999986287554538
28.625	2.5	0.999981530384376
28.875	2.5	0.999978191493686
29.125	2.5	0.999976041598636
29.375	2.5	0.999974875547896
29.625	2.5	0.999974511107238
29.875	2.5	0.99997478763994
30.125	2.5	0.999975564711918
30.375	2.5	0.999976720648239
30.625	2.5	0.999978151065173
30.875	2.5	0.999979767399449
31.125	2.5	0.999981495453793
31.375	2.5	0.999983273975242
31.625	2.5	0.999985053280244
31.875	2.5	0.999986793938071
32.125	2.5	0.999988465521802
32.375	2.5	0.99999004543389
32.625	2.5	0.999991517811336
32.875	2.5	0.999992872513625
33.125	2.5	0.99999410419487
33.375	2.5	0.999995211460165
33.625	2.5	0.999996196104811
33.875	2.5	0.999997062433969
34.125	2.5	0.99999781665938
34.375	2.5	0.999998466369047
34.625	2.5	0.999999020065165
34.875	2.5	0.999999486765226
35.125	2.5	0.999999875660935
35.375	2.5	1.00000019582946
35.625	2.5	1.00000045599154
35.875	2.5	1.00000066431123
36.125	2.5	1.00000082823203
36.375	2.5	1.00000095434482
36.625	2.5	1.00000104828317
36.875	2.5	1.00000111464227
37.125	2.5	1.00000115691811
37.375	2.5	1.00000117746426
0.125	3.5	-0.0183374013381214
0.375	3.5	-0.0182336797382542
0.625	3.5	-0.0180222711375523
0.875	3.5	-0.0176949810225465
1.125	3.5	-0.0172388424387886
1.375	3.5	-0.0166352606666248
1.625	3.5	-0.0158587959936415
1.875	3.5	-0.0148755157982228
2.125	3.5	-0.0136408270158645
2.375	3.5	-0.0120966794256338
2.625	3.5	-0.0101680110449256
2.875	3.5	-0.00775829326163069
3.125	3.5	-0.00474403247456341
3.375	3.5	-0.000968109452795311
3.625	3.5	0.00376809236679446
3.875	3.5	0.00971367163233585
4.125	3.5	0.0171779400993251
4.375	3.5	0.0265400823514466
4.625	3.5	0.0382572247680252
4.875	3.5	0.0528683843045096
5.125	3.5	0.0709904545019568
5.375	3.5	0.0933009311870224
5.625	3.5	0.120500945660471
5.875	3.5	0.153252277871048
6.125	3.5	0.192084775090712
6.375	3.5	0.237277537218487
6.625	3.5	0.288728920677343
