x	y	$\phi$	X Velocity	Y Velocity	pressure	$\beta$
0.125	0.5	-0.00731951165248311	0	0	0	0.2
0.375	0.5	-0.00721552102069261	0	0	0	0.2
0.625	0.5	-0.00700276876419738	0	0	0	0.2
0.875	0.5	-0.00667140684888422	0	0	0	0.2
1.125	0.5	-0.00620588082725543	0	0	0	0.2
1.375	0.5	-0.00558394212616458	0	0	0	0.2
1.625	0.5	-0.00477524843256601	0	0	0	0.2
1.875	0.5	-0.00373947921550549	0	0	0	0.2
2.125	0.5	-0.00242387366904805	0	0	0	0.2
2.375	0.5	-0.000760079719504996	0	0	0	0.2
2.625	0.5	0.00133981169413586	0	0	0	0.2
2.875	0.5	0.00398817733445718	0	0	0	0.2
3.125	0.5	0.00732783223066049	0	0	0	0.2
3.375	0.5	0.0115391234138607	0	0	0	0.2
3.625	0.5	0.0168480972535806	0	0	0	0.2
3.875	0.5	0.0235354795791313	0	0	0	0.2
4.125	0.5	0.0319458478732205	0	0	0	0.2
4.375	0.5	0.0424958057131922	0	0	0	0.2
4.625	0.5	0.055679134296445	0	0	0	0.2
4.875	0.5	0.0720657760002331	0	0	0	0.2
5.125	0.5	0.0922901909322407	0	0	0	0.2
5.375	0.5	0.117023432694402	0	0	0	0.2
5.625	0.5	0.146922891688495	0	0	0	0.2
5.875	0.5	0.182555179174156	0	0	0	0.2
6.125	0.5	0.224292477440985	0	0	0	0.2
6.375	0.5	0.27219183318349	0	0	0	0.2
6.625	0.5	0.325879466569017	0	0	0	0.2
6.875	0.5	0.384473968255691	0	0	0	0.2
7.125	0.5	0.446585577511849	0	0	0	0.2
7.375	0.5	0.51041594366062	0	0	0	0.2
7.625	0.5	0.573953078208495	0	0	0	1
7.875	0.5	0.635220610126929	0	0	0	1
8.125	0.5	0.692517795259247	0	0	0	1
8.375	0.5	0.744590703965913	0	0	0	1
8.625	0.5	0.79070313677213	0	0	0	1
8.875	0.5	0.830611504354206	0	0	0	1
9.125	0.5	0.86447346952654	0	0	0	1
9.375	0.5	0.892727951062141	0	0	0	1
9.625	0.5	0.915977544494281	0	0	0	1
9.875	0.5	0.934891754761208	0	0	0	1
10.125	0.5	0.950137548962263	0	0	0	1
10.375	0.5	0.962335809247561	0	0	0	1
10.625	0.5	0.972038474743522	0	0	0	1
10.875	0.5	0.979720304782587	0	0	0	1
11.125	0.5	0.985779905573667	0	0	0	1
11.375	0.5	0.990545937324909	0	0	0	1
11.625	0.5	0.994285696203936	0	0	0	1
11.875	0.5	0.997214307799706	0	0	0	1
12.125	0.5	0.999503525113952	0	0	0	1
12.375	0.5	1.00128962874412	0	0	0	1
12.625	0.5	1.00268024006987	0	0	0	1
12.875	0.5	1.00376003832061	0	0	0	1
13.125	0.5	1.00459546596798	0	0	0	1
13.375	0.5	1.00523854744426	0	0	0	1
13.625	0.5	1.00572995620283	0	0	0	1
13.875	0.5	1.00610145890491	0	0	0	1
14.125	0.5	1.00637785170379	0	0	0	1
14.375	0.5	1.00657848720083	0	0	0	1
14.625	0.5	1.00671847436409	0	0	0	1
14.875	0.5	1.00680961885112	0	0	0	1
15.125	0.5	1.00686115828165	0	0	0	1
15.375	0.5	1.00688033615291	0	0	0	1
15.625	0.5	1.00687284914596	0	0	0	1
15.875	0.5	1.00684319531002	0	0	0	1
16.125	0.5	1.0067949447785	0	0	0	1
16.375	0.5	1.00673095002236	0	0	0	1
16.625	0.5	1.00665350896396	0	0	0	1
16.875	0.5	1.0065644913705	0	0	0	1
17.125	0.5	1.00646543666358	0	0	0	1
17.375	0.5	1.0063576294919	0	0	0	1
17.625	0.5	1.00624215801454	0	0	0	1
17.875	0.5	1.00611995874852	0	0	0	1
18.125	0.5	1.00599185098134	0	0	0	1
18.375	0.5	1.00585856308449	0	0	0	1
18.625	0.5	1.00572075254559	0	0	0	1
18.875	0.5	1.00557902113419	0	0	0	1
19.125	0.5	1.00543392630218	0	0	0	1
19.375	0.5	1.00528598967588	0	0	0	1
19.625	0.5	1.00513570330709	0	0	0	1
19.875	0.5	1.00498353420284	0	0	0	1
20.125	0.5	1.00482992753842	0	0	0	1
20.375	0.5	1.00467530886952	0	0	0	1
20.625	0.5	1.00452008558912	0	0	0	1
20.875	0.5	1.00436464782129	0	0	0	1
21.125	0.5	1.00420936890126	0	0	0	1
21.375	0.5	1.00405460555871	0	0	0	1
21.625	0.5	1.0039006978952	0	0	0	1
21.875	0.5	1.00374796922659	0	0	0	1
22.125	0.5	1.00359672584567	0	0	0	1
22.375	0.5	1.00344725674749	0	0	0	1
22.625	0.5	1.00329983335048	0	0	0	1
22.875	0.5	1.00315470923829	0	0	0	1
23.125	0.5	1.00301211994138	0	0	0	1
23.375	0.5	1.00287228277223	0	0	0	1
23.625	0.5	1.00273539672441	0	0	0	1
23.875	0.5	1.00260164244197	0	0	0	1
24.125	0.5	1.00247118226369	0	0	0	1
24.375	0.5	1.002344160344	0	0	0	1
24.625	0.5	1.00222070285097	0	0	0	1
24.875	0.5	1.00210091824025	0	0	0	1
25.125	0.5	1.00198489760264	0	0	0	1
25.375	0.5	1.00187271508206	0	0	0	1
25.625	0.5	1.00176442835976	0	0	0	1
25.875	0.5	1.00166007920025	0	0	0	1
26.125	0.5	1.00155969405358	0	0	0	1
26.375	0.5	1.00146328470859	0	0	0	1
26.625	0.5	1.00137084899114	0	0	0	1
26.875	0.5	1.00128237150147	0	0	0	1
27.125	0.5	1.00119782438442	0	0	0	1
27.375	0.5	1.0011171681265	0	0	0	1
27.625	0.5	1.00104035237379	0	0	0	1
27.875	0.5	1.00096731676456	0	0	0	1
28.125	0.5	1.00089799177102	0	0	0	1
28.375	0.5	1.00083229954455	0	0	0	1
28.625	0.5	1.00077015475919	0	0	0	1
28.875	0.5	1.00071146544837	0	0	0	1
29.125	0.5	1.00065613383036	0	0	0	1
29.375	0.5	1.00060405711805	0	0	0	1
29.625	0.5	1.00055512830927	0	0	0	1
29.875	0.5	1.00050923695425	0	0	0	1
30.125	0.5	1.0004662698969	0	0	0	1
30.375	0.5	1.0004261119877	0	0	0	1
30.625	0.5	1.00038864676549	0	0	0	1
30.875	0.5	1.00035375710675	0	0	0	1
31.125	0.5	1.00032132584074	0	0	0	1
31.375	0.5	1.00029123632953	0	0	0	1
31.625	0.5	1.00026337301233	0	0	0	1
31.875	0.5	1.00023762191371	0	0	0	1
32.125	0.5	1.0002138711159	0	0	0	1
32.375	0.5	1.00019201119539	0	0	0	1
32.625	0.5	1.00017193562454	0	0	0	1
32.875	0.5	1.00015354113903	0	0	0	1
33.125	0.5	1.0001367280723	0	0	0	1
33.375	0.5	1.00012140065823	0	0	0	1
33.625	0.5	1.00010746730362	0	0	0	1
33.875	0.5	1.00009484083192	0	0	0	1
34.125	0.5	1.0000834387001	0	0	0	1
