$\phi$
x	y	$\phi$
0.125	0.5	0.00343108717317118
0.375	0.5	0.00317096630390597
0.625	0.5	0.00263587852561954
0.875	0.5	0.00179828184032443
1.125	0.5	0.000622098080371126
1.375	0.5	-0.000931390090267829
1.625	0.5	-0.00289629105449414
1.875	0.5	-0.00529397292368662
2.125	0.5	-0.00812455156486263
2.375	0.5	-0.0113584729154287
2.625	0.5	-0.0149285640898964
2.875	0.5	-0.0187227525473195
3.125	0.5	-0.0225774127548688
3.375	0.5	-0.0262710198378092
3.625	0.5	-0.0295175095241881
3.875	0.5	-0.031958520265389
4.125	0.5	-0.0331536060267158
4.375	0.5	-0.0325676702790096
4.625	0.5	-0.0295554505173548
4.875	0.5	-0.0233441224857299
5.125	0.5	-0.013017321437169
5.375	0.5	0.00249255766485676
5.625	0.5	0.0243918797382712
5.875	0.5	0.0539753127614691
6.125	0.5	0.0925151899962413
6.375	0.5	0.141070735143125
6.625	0.5	0.200214045911226
6.875	0.5	0.269707972988304
7.125	0.5	0.348226108901458
7.375	0.5	0.433249055751136
7.625	0.5	0.521256174643066
7.875	0.5	0.608228184163513
8.125	0.5	0.690322789204527
8.375	0.5	0.764487628606515
8.625	0.5	0.828811173992717
8.875	0.5	0.882552663338302
9.125	0.5	0.925930281798184
9.375	0.5	0.959804748591782
9.625	0.5	0.985374118226746
9.875	0.5	1.00394081518973
10.125	0.5	1.01676367153672
10.375	0.5	1.02498090289569
10.625	0.5	1.02958166069843
10.875	0.5	1.03140580008445
11.125	0.5	1.03115710939462
11.375	0.5	1.02942084880526
11.625	0.5	1.02668072599842
11.875	0.5	1.02333325975088
12.125	0.5	1.01969914130693
12.375	0.5	1.01603205487244
12.625	0.5	1.01252575303065
12.875	0.5	1.00932020567441
13.125	0.5	1.00650749026831
13.375	0.5	1.0041378600941
13.625	0.5	1.00222617986659
13.875	0.5	1.00075869874218
14.125	0.5	0.999699966788618
14.375	0.5	0.998999605228902
14.625	0.5	0.998598613087571
14.875	0.5	0.998434923003441
15.125	0.5	0.998447990259811
15.375	0.5	0.998582292454665
15.625	0.5	0.998789714786625
15.875	0.5	0.999030883448889
16.125	0.5	0.999275577805942
16.375	0.5	0.99950239655705
16.625	0.5	0.999697873837785
16.875	0.5	0.999855241024911
17.125	0.5	0.999973013445504
17.375	0.5	1.00005355342394
17.625	0.5	1.00010172714034
17.875	0.5	1.0001237369796
18.125	0.5	1.00012617688673
18.375	0.5	1.00011532821554
18.625	0.5	1.00009668923753
18.875	0.5	1.00007471360635
19.125	0.5	1.00005272168385
19.375	0.5	1.00003294319964
19.625	0.5	1.00001664931018
19.875	0.5	1.00000433557808
20.125	0.5	0.999995923453649
20.375	0.5	0.999990955299743
20.625	0.5	0.999988765801341
20.875	0.5	0.999988619906997
21.125	0.5	0.999989813677649
21.375	0.5	0.999991739241272
21.625	0.5	0.999993918366945
21.875	0.5	0.999996011058393
22.125	0.5	0.999997806231071
22.375	0.5	0.999999201257111
22.625	0.5	1.0000001762412
22.875	0.5	1.00000076761422
23.125	0.5	1.00000104424446
23.375	0.5	1.00000108795408
23.625	0.5	1.00000097921568
23.875	0.5	1.00000078795422
24.125	0.5	1.00000056881
24.375	0.5	1.00000035990665
24.625	0.5	1.00000018407009
24.875	0.5	1.00000005150414
25.125	0.5	0.999999963087757
25.375	0.5	0.999999913667073
25.625	0.5	0.999999894931085
25.875	0.5	0.999999897653756
26.125	0.5	0.999999913240934
26.375	0.5	0.999999934630741
26.625	0.5	0.999999956662308
26.875	0.5	0.999999976056283
27.125	0.5	0.999999991150538
27.375	0.5	1.00000000151562
27.625	0.5	1.00000000754584
27.875	0.5	1.00000001009059
28.125	0.5	1.0000000101614
28.375	0.5	1.00000000872722
28.625	0.5	1.00000000659332
28.875	0.5	1.0000000043496
29.125	0.5	1.00000000236932
29.375	0.5	1.00000000083954
29.625	0.5	0.999999999806633
29.875	0.5	0.999999999224812
30.125	0.5	0.999999998999205
30.375	0.5	0.999999999019429
30.625	0.5	0.999999999182305
30.875	0.5	0.999999999404565
31.125	0.5	0.999999999627547
31.375	0.5	0.999999999816296
31.625	0.5	0.999999999955401
31.875	0.5	1.00000000004349
32.125	0.5	1.00000000008777
32.375	0.5	1.00000000009939
32.625	0.5	1.00000000009009
32.875	0.5	1.00000000007012
33.125	0.5	1.00000000004717
33.375	0.5	1.00000000002622
33.625	0.5	1.00000000000986
33.875	0.5	0.999999999998845
34.125	0.5	0.999999999992728
34.375	0.5	0.999999999990448
34.625	0.5	0.999999999990752
34.875	0.5	0.999999999992486
35.125	0.5	0.999999999994744
35.375	0.5	0.999999999996914
35.625	0.5	0.999999999998661
35.875	0.5	0.999999999999864
36.125	0.5	1.00000000000055
36.375	0.5	1.00000000000083
36.625	0.5	1.00000000000083
36.875	0.5	1.00000000000071
37.125	0.5	1.00000000000056
37.375	0.5	1.00000000000046
0.125	1.5	0.00328173446735378
0.375	1.5	0.0030147571852829
0.625	1.5	0.00246655215031043
0.875	1.5	0.00161073499100487
1.125	1.5	0.000412881312123923
1.375	1.5	-0.00116367200376748
1.625	1.5	-0.00315069942121077
1.875	1.5	-0.0055670937619894
2.125	1.5	-0.00841049969566141
2.375	1.5	-0.0116490355498318
2.625	1.5	-0.0152134632185832
2.875	1.5	-0.018989990771883
3.125	1.5	-0.0228136547219813
3.375	1.5	-0.0264619534341726
3.625	1.5	-0.0296481296966074
3.875	1.5	-0.0320132859020402
4.125	1.5	-0.0331164391263891
4.375	1.5	-0.0324217997238106
4.625	1.5	-0.0292831544445464
4.875	1.5	-0.02292649875849
5.125	1.5	-0.012434318757835
5.375	1.5	0.00326148961276962
5.625	1.5	0.0253660414571604
5.875	1.5	0.0551693829152034
6.125	1.5	0.0939338738233462
6.375	1.5	0.142701644914251
6.625	1.5	0.202020118660362
6.875	1.5	0.271622157337225
7.125	1.5	0.350152011347386
7.375	1.5	0.435070435181208
7.625	1.5	0.522854855251865
7.875	1.5	0.609505370959544
8.125	1.5	0.691216130003209
8.375	1.5	0.764978120927289
8.625	1.5	0.828919063038036
8.875	1.5	0.882326103984819
9.125	1.5	0.925432070701195
9.375	1.5	0.959101111669512
9.625	1.5	0.984527225538094
9.875	1.5	1.00300489423071
10.125	1.5	1.01578375143129
10.375	1.5	1.02399311328764
10.625	1.5	1.02861424566669
10.875	1.5	1.03048031655862
11.125	1.5	1.03028953545059
11.375	1.5	1.02862249886768
11.625	1.5	1.02595896821262
11.875	1.5	1.02269207718318
12.125	1.5	1.01913959257283
12.375	1.5	1.01555268531085
12.625	1.5	1.01212299394036
12.875	1.5	1.00898878240782
13.125	1.5	1.00624084400211
13.375	1.5	1.00392857527462
13.625	1.5	1.00206640094945
13.875	1.5	1.00064051625978
14.125	1.5	0.999615753552932
14.375	1.5	0.99894228760888
14.625	1.5	0.998561868478782
14.875	1.5	0.998413301478608
15.125	1.5	0.998436964785195
15.375	1.5	0.998578247145092
15.625	1.5	0.998789884006758
15.875	1.5	0.999033256067202
16.125	1.5	0.99927878076667
16.375	1.5	0.99950557052162
16.625	1.5	0.999700551397375
16.875	1.5	0.999857235323855
17.125	1.5	0.99997432234075
17.375	1.5	1.00005428180839
17.625	1.5	1.00010202795375
17.875	1.5	1.00012376981066
18.125	1.5	1.00012608195668
18.375	1.5	1.0001152128967
18.625	1.5	1.00009662403521
18.875	1.5	1.00007473463477
19.125	1.5	1.00005283700245
19.375	1.5	1.00003314085465
19.625	1.5	1.0000169054661
19.875	1.5	1.00000462165756
20.125	1.5	0.999996211683129
20.375	1.5	0.999991222450137
20.625	1.5	0.999988995204379
20.875	1.5	0.999988802016839
21.125	1.5	0.999989945545248
21.375	1.5	0.999991823291966
21.625	1.5	0.99999396084024
21.875	1.5	0.999996020403174
22.125	1.5	0.999997791667685
22.375	1.5	0.999999171634652
22.625	1.5	1.00000013924427
22.875	1.5	1.00000072931487
23.125	1.5	1.00000100895415
23.375	1.5	1.00000105830762
23.625	1.5	1.00000095641098
23.875	1.5	1.00000077207544
24.125	1.5	1.00000055917309
24.375	1.5	1.00000035538165
24.625	1.5	1.00000018335101
24.875	1.5	1.00000005331203
25.125	1.5	0.999999966304823
25.375	1.5	0.999999917408433
25.625	1.5	0.999999898565984
25.875	1.5	0.999999900790268
26.125	1.5	0.999999915687996
26.375	1.5	0.999999936349566
26.625	1.5	0.999999957716548
26.875	1.5	0.999999976567367
27.125	1.5	0.99999999126179
27.375	1.5	1.00000000136651
27.625	1.5	1.00000000725602
27.875	1.5	1.00000000975211
28.125	1.5	1.00000000983738
28.375	1.5	1.0000000084546
28.625	1.5	1.00000000638801
28.875	1.5	1.0000000042124
29.125	1.5	1.00000000229165
29.375	1.5	1.00000000080814
29.625	1.5	0.999999999807235
29.875	1.5	0.999999999244413
30.125	1.5	0.999999999027371
30.375	1.5	0.999999999048716
30.625	1.5	0.999999999208107
30.875	1.5	0.999999999424633
31.125	1.5	0.999999999641359
31.375	1.5	0.999999999824439
31.625	1.5	0.99999999995904
31.875	1.5	1.00000000004397
32.125	1.5	1.00000000008633
32.375	1.5	1.00000000009705
32.625	1.5	1.00000000008759
32.875	1.5	1.00000000006789
33.125	1.5	1.00000000004544
33.375	1.5	1.00000000002504
33.625	1.5	1.00000000000918
33.875	1.5	0.999999999998551
34.125	1.5	0.999999999992703
34.375	1.5	0.99999999999058
34.625	1.5	0.999999999990954
34.875	1.5	0.999999999992696
35.125	1.5	0.999999999994925
35.375	1.5	0.999999999997051
35.625	1.5	0.999999999998752
35.875	1.5	0.999999999999915
36.125	1.5	1.00000000000057
36.375	1.5	1.00000000000083
36.625	1.5	1.00000000000082
36.875	1.5	1.00000000000069
37.125	1.5	1.00000000000054
37.375	1.5	1.00000000000045
0.125	2.5	0.00309291332455874
0.375	2.5	0.00281994903414109
0.625	2.5	0.00226095157544068
0.875	2.5	0.00139183851515302
1.125	2.5	0.00018148818205829
1.375	2.5	-0.00140263040529365
1.625	2.5	-0.00338754231926655
1.875	2.5	-0.00578701024187109
2.125	2.5	-0.00859340677091003
2.375	2.5	-0.0117696505318185
2.625	2.5	-0.0152415363713784
2.875	2.5	-0.0188906153048105
3.125	2.5	-0.0225475469071416
3.375	2.5	-0.0259855806333271
3.625	2.5	-0.0289135633642018
3.875	2.5	-0.030967676173948
4.125	2.5	-0.0317010557013982
4.375	2.5	-0.0305706731689414
4.625	2.5	-0.0269215022863769
4.875	2.5	-0.0199693581536327
5.125	2.5	-0.00878615896735113
5.375	2.5	0.00770493100168202
5.625	2.5	0.0307119307127338
5.875	2.5	0.0615158496894371
6.125	2.5	0.101350136666623
6.375	2.5	0.151200080596075
6.625	2.5	0.211523931659008
6.875	2.5	0.2819378508056
7.125	2.5	0.360960609455206
7.375	2.5	0.445950495678569
7.625	2.5	0.533339902956953
7.875	2.5	0.619161437574455
8.125	2.5	0.699712671104977
8.375	2.5	0.772128082500783
8.625	2.5	0.834679882542804
8.875	2.5	0.88677079066901
9.125	2.5	0.928707563612798
9.375	2.5	0.961388815867177
9.625	2.5	0.986013557251997
9.875	2.5	1.00386326711541
10.125	2.5	1.0161658954665
10.375	2.5	1.02402660453976
10.625	2.5	1.02840349956939
10.875	2.5	1.03010912362356
11.125	2.5	1.02982400108916
11.375	2.5	1.02811382024528
11.625	2.5	1.02544583702808
11.875	2.5	1.02220268994255
12.125	2.5	1.0186933356596
12.375	2.5	1.01516158479415
12.625	2.5	1.01179300940029
12.875	2.5	1.00872099902463
13.125	2.5	1.00603258932962
13.375	2.5	1.00377446323572
13.625	2.5	1.00195928909324
13.875	2.5	1.00057235427355
14.125	2.5	0.999578300778617
14.375	2.5	0.998927683086898
14.625	2.5	0.998563046476672
14.875	2.5	0.998424256150687
15.125	2.5	0.998452877503998
15.375	2.5	0.998595497708465
15.625	2.5	0.998805971612188
15.875	2.5	0.999046657545883
16.125	2.5	0.999288772449965
16.375	2.5	0.999512036925622
16.625	2.5	0.999703799418304
16.875	2.5	0.999857827568735
17.125	2.5	0.999972938186345
17.375	2.5	1.00005161024028
17.625	2.5	1.00009869247609
17.875	2.5	1.00012028287827
18.125	2.5	1.00012282448626
18.375	2.5	1.00011243339729
18.625	2.5	1.00009445162994
18.875	2.5	1.00007320056539
19.125	2.5	1.0000518999377
19.375	2.5	1.00003271229421
19.625	2.5	1.00001687259048
19.875	2.5	1.00000486599883
20.125	2.5	0.999996622891084
20.375	2.5	0.999991707148501
20.625	2.5	0.999989481448004
20.875	2.5	0.999989240176865
21.125	2.5	0.999990306587287
21.375	2.5	0.999992095407864
21.625	2.5	0.999994145287589
21.875	2.5	0.999996127238825
22.125	2.5	0.999997835868025
22.375	2.5	0.9999991699049
22.625	2.5	1.00000010765177
22.875	2.5	1.00000068174902
23.125	2.5	1.00000095632303
23.375	2.5	1.00000100832672
23.625	2.5	1.00000091381808
23.875	2.5	1.00000073910979
24.125	2.5	1.00000053617826
24.375	2.5	1.00000034142237
24.625	2.5	1.0000001767681
24.875	2.5	1.00000005217157
25.125	2.5	0.99999996872442
25.375	2.5	0.99999992176383
25.625	2.5	0.999999903594226
25.875	2.5	0.99999990561276
26.125	2.5	0.999999919778496
26.375	2.5	0.999999939470312
26.625	2.5	0.999999959841632
26.875	2.5	0.99999997780743
27.125	2.5	0.999999991799003
27.375	2.5	1.00000000140437
27.625	2.5	1.00000000698496
27.875	2.5	1.00000000932966
28.125	2.5	1.00000000937996
28.375	2.5	1.00000000803788
28.625	2.5	1.0000000060525
28.875	2.5	1.00000000397163
29.125	2.5	1.00000000214081
29.375	2.5	1.00000000073195
29.625	2.5	0.999999999786129
29.875	2.5	0.999999999258968
30.125	2.5	0.999999999060955
30.375	2.5	0.999999999088721
30.625	2.5	0.999999999246126
30.875	2.5	0.999999999455968
31.125	2.5	0.999999999664203
31.375	2.5	0.999999999838965
31.625	2.5	0.999999999966571
31.875	2.5	1.00000000004631
32.125	2.5	1.00000000008532
32.375	2.5	1.00000000009425
32.625	2.5	1.00000000008418
32.875	2.5	1.00000000006465
33.125	2.5	1.00000000004279
33.375	2.5	1.00000000002314
33.625	2.5	1.000000000008
33.875	2.5	0.999999999997969
34.125	2.5	0.999999999992549
34.375	2.5	0.999999999990693
34.625	2.5	0.999999999991201
34.875	2.5	0.99999999999298
35.125	2.5	0.999999999995185
35.375	2.5	0.999999999997257
35.625	2.5	0.999999999998895
35.875	2.5	1
36.125	2.5	1.00000000000061
36.375	2.5	1.00000000000084
36.625	2.5	1.00000000000081
36.875	2.5	1.00000000000067
37.125	2.5	1.00000000000051
37.375	2.5	1.00000000000042
0.125	3.5	0.00295248009579649
0.375	3.5	0.00267711410682147
