$\phi$
x	y	$\phi$
0.125	0.5	0.0027751550165173
0.375	0.5	0.0023880059150606
0.625	0.5	0.00161027892589761
0.875	0.5	0.000436514087911975
1.125	0.5	-0.00113809007025019
1.375	0.5	-0.00311389343939808
1.625	0.5	-0.00548220499260895
1.875	0.5	-0.00822014756834474
2.125	0.5	-0.0112852863788829
2.375	0.5	-0.0146102511974206
2.625	0.5	-0.018097473737563
2.875	0.5	-0.0216140107912138
3.125	0.5	-0.0249862434514774
3.375	0.5	-0.0279940540553734
3.625	0.5	-0.0303639153013976
3.875	0.5	-0.0317602232311732
4.125	0.5	-0.0317742312391711
4.375	0.5	-0.029910194398815
4.625	0.5	-0.0255689638210847
4.875	0.5	-0.0180305012703374
5.125	0.5	-0.00643890111703148
5.375	0.5	0.0102032148859844
5.625	0.5	0.0330195928333454
5.875	0.5	0.0632082464849524
6.125	0.5	0.101932938900146
6.375	0.5	0.15014217426145
6.625	0.5	0.208316166565934
6.875	0.5	0.276176918566649
7.125	0.5	0.352443856399603
7.375	0.5	0.434752397708956
7.625	0.5	0.519835715828837
7.875	0.5	0.60397851647398
8.125	0.5	0.683621318603885
8.375	0.5	0.755911331693401
8.625	0.5	0.81902598409971
8.875	0.5	0.872213405713697
9.125	0.5	0.915613557322594
9.375	0.5	0.949977739781611
9.625	0.5	0.976390130641186
9.875	0.5	0.996049373885336
10.125	0.5	1.01012556460535
10.375	0.5	1.01968267790759
10.625	0.5	1.02564748142583
10.875	0.5	1.02880663774061
11.125	0.5	1.02981817005647
11.375	0.5	1.02922833070858
11.625	0.5	1.02748880117553
11.875	0.5	1.02497181067636
12.125	0.5	1.02198238768709
12.375	0.5	1.01876785392702
12.625	0.5	1.01552509208616
12.875	0.5	1.01240625238192
13.125	0.5	1.00952353099393
13.375	0.5	1.00695353324622
13.625	0.5	1.00474157606213
13.875	0.5	1.00290612089232
14.125	0.5	1.00144338235796
14.375	0.5	1.00033204348378
14.625	0.5	0.99953793286283
14.875	0.5	0.999018483429203
15.125	0.5	0.998726792583281
15.375	0.5	0.998615131403094
15.625	0.5	0.998637796846033
15.875	0.5	0.998753255271577
16.125	0.5	0.998925579593658
16.375	0.5	0.999125229325703
16.625	0.5	0.999329258620187
16.875	0.5	0.999521060403039
17.125	0.5	0.9996897650723
17.375	0.5	0.999829411537826
17.625	0.5	0.999937998969009
17.875	0.5	1.00001651212025
18.125	0.5	1.00006799407588
18.375	0.5	1.00009671995217
18.625	0.5	1.00010750534928
18.875	0.5	1.0001051655328
19.125	0.5	1.00009412636426
19.375	0.5	1.00007817639703
19.625	0.5	1.00006034145271
19.875	0.5	1.00004285824203
20.125	0.5	1.00002722181391
20.375	0.5	1.00001428227568
20.625	0.5	1.00000436871071
20.875	0.5	0.999997421896311
21.125	0.5	0.999993121703061
21.375	0.5	0.999990999425959
21.625	0.5	0.999990529359081
21.875	0.5	0.999991197398482
22.125	0.5	0.999992547185019
22.375	0.5	0.999994206226939
22.625	0.5	0.999995895606142
22.875	0.5	0.999997427369176
23.125	0.5	0.99999869366903
23.375	0.5	0.999999651307016
23.625	0.5	1.00000030467253
23.875	0.5	1.00000068932244
24.125	0.5	1.00000085768624
24.375	0.5	1.00000086770344
24.625	0.5	1.00000077464321
24.875	0.5	1.00000062594344
25.125	0.5	1.00000045863762
25.375	0.5	1.00000029879857
25.625	0.5	1.00000016239279
25.875	0.5	1.0000000569813
26.125	0.5	0.999999983793034
26.375	0.5	0.999999939810632
