pressure
x	y	pressure
25.625	1.5	-2.08222933594124e+17
25.875	1.5	-2.03693169469374e+17
26.125	1.5	-1.99170138252477e+17
26.375	1.5	-1.94653607916111e+17
26.625	1.5	-1.90143353235436e+17
26.875	1.5	-1.85639155463163e+17
27.125	1.5	-1.81140802053708e+17
27.375	1.5	-1.76648086424463e+17
27.625	1.5	-1.72160807655656e+17
27.875	1.5	-1.67678770276804e+17
28.125	1.5	-1.63201784019933e+17
28.375	1.5	-1.58729663567376e+17
28.625	1.5	-1.54262228389094e+17
28.875	1.5	-1.4979930248738e+17
29.125	1.5	-1.45340714189107e+17
29.375	1.5	-1.40886296013765e+17
29.625	1.5	-1.36435884429166e+17
29.875	1.5	-1.31989319674373e+17
30.125	1.5	-1.27546445633876e+17
30.375	1.5	-1.2310710961629e+17
30.625	1.5	-1.18671162209366e+17
30.875	1.5	-1.1423845715686e+17
31.125	1.5	-1.09808851154765e+17
31.375	1.5	-1.05382203734184e+17
31.625	1.5	-1.00958377150207e+17
31.875	1.5	-9.65372361786215e+16
32.125	1.5	-9.21186480026879e+16
32.375	1.5	-8.77024821369988e+16
32.625	1.5	-8.32886102463601e+16
32.875	1.5	-7.8876906010199e+16
33.125	1.5	-7.44672450624148e+16
33.375	1.5	-7.00595048570523e+16
33.625	1.5	-6.56535645166597e+16
33.875	1.5	-6.12493047457154e+16
34.125	1.5	-5.68466077310663e+16
34.375	1.5	-5.24453570338996e+16
34.625	1.5	-4.80454376048788e+16
34.875	1.5	-4.36467364082933e+16
35.125	1.5	-3.92491466046453e+16
35.375	1.5	-3.48525895327482e+16
35.625	1.5	-3.04571122734374e+16
35.875	1.5	-2.60632560648917e+16
36.125	1.5	-2.16732237292138e+16
36.375	1.5	-1.72939338859085e+16
36.625	1.5	-1.29436388573079e+16
36.875	1.5	-8.66535103968889e+15
37.125	1.5	-4.56557315072332e+15
37.375	1.5	-1.00110070748779e+15
0.125	2.5	-9.41177918081324e+17
0.375	2.5	-9.41189779692149e+17
0.625	2.5	-9.412223212199e+17
0.875	2.5	-9.41287842503419e+17
1.125	2.5	-9.41396735306454e+17
1.375	2.5	-9.41555396583306e+17
1.625	2.5	-9.41766851820015e+17
1.875	2.5	-9.42032158449893e+17
2.125	2.5	-9.42351439705709e+17
2.375	2.5	-9.42724373635843e+17
2.625	2.5	-9.43150339515795e+17
2.875	2.5	-9.43628408921179e+17
3.125	2.5	-9.44157271975953e+17
3.375	2.5	-9.44735128071265e+17
3.625	2.5	-9.45359547475484e+17
3.875	2.5	-9.46027307576163e+17
4.125	2.5	-9.46734216933249e+17
4.375	2.5	-9.47474964240349e+17
4.625	2.5	-9.48243078177779e+17
4.875	2.5	-9.49031170304249e+17
5.125	2.5	-9.4983172709336e+17
5.375	2.5	-9.50638496817295e+17
5.625	2.5	-9.51446083930445e+17
5.875	2.5	-9.52231013462557e+17
6.125	2.5	-9.52823819222124e+17
6.375	2.5	-9.52219537708603e+17
6.625	2.5	-9.45119492489978e+17
6.875	2.5	-9.05035158421616e+17
7.125	2.5	-7.02538505508509e+17
7.375	2.5	-6.51875140008683e+17
7.625	2.5	-6.28539092465143e+17
7.875	2.5	-6.08573518056745e+17
8.125	2.5	-5.90653097859838e+17
8.375	2.5	-5.76270534998561e+17
8.625	2.5	-5.64813271760945e+17
8.875	2.5	-5.55273385558996e+17
9.125	2.5	-5.46903860502244e+17
9.375	2.5	-5.39254647456198e+17
9.625	2.5	-5.32073199542611e+17
9.875	2.5	-5.25218700303811e+17
10.125	2.5	-5.18609780923958e+17
10.375	2.5	-5.12196272611933e+17
10.625	2.5	-5.05944685418063e+17
10.875	2.5	-4.99830869357679e+17
11.125	2.5	-4.93836290976136e+17
11.375	2.5	-4.87946097865117e+17
11.625	2.5	-4.82148061767671e+17
11.875	2.5	-4.76431955504717e+17
12.125	2.5	-4.70789148766494e+17
12.375	2.5	-4.65212319895377e+17
12.625	2.5	-4.5969523443134e+17
12.875	2.5	-4.54232566585814e+17
13.125	2.5	-4.48819751567506e+17
13.375	2.5	-4.434528619506e+17
13.625	2.5	-4.38128503907576e+17
13.875	2.5	-4.32843730106211e+17
14.125	2.5	-4.27595966855481e+17
14.375	2.5	-4.22382953267208e+17
14.625	2.5	-4.17202690702517e+17
14.875	2.5	-4.12053400730094e+17
15.125	2.5	-4.06933490360948e+17
15.375	2.5	-4.01841523235818e+17
15.625	2.5	-3.96776195833553e+17
15.875	2.5	-3.91736317787258e+17
16.125	2.5	-3.86720795616742e+17
16.375	2.5	-3.8172861925557e+17
16.625	2.5	-3.76758850857654e+17
16.875	2.5	-3.71810615540415e+17
17.125	2.5	-3.66883093644617e+17
17.375	2.5	-3.61975514302343e+17
17.625	2.5	-3.57087149995441e+17
17.875	2.5	-3.52217312028592e+17
18.125	2.5	-3.47365346662099e+17
18.375	2.5	-3.4253063185784e+17
18.625	2.5	-3.37712574474528e+17
18.875	2.5	-3.32910607855008e+17
19.125	2.5	-3.28124189759473e+17
19.375	2.5	-3.23352800539057e+17
19.625	2.5	-3.18595941594939e+17
19.875	2.5	-3.13853133953208e+17
20.125	2.5	-3.09123917030462e+17
20.375	2.5	-3.04407847515956e+17
20.625	2.5	-2.99704498391743e+17
20.875	2.5	-2.95013458036657e+17
21.125	2.5	-2.9033432938739e+17
21.375	2.5	-2.85666729204077e+17
21.625	2.5	-2.81010287382932e+17
21.875	2.5	-2.76364646320362e+17
22.125	2.5	-2.71729460322153e+17
22.375	2.5	-2.67104395062958e+17
22.625	2.5	-2.62489127057111e+17
22.875	2.5	-2.57883343185935e+17
23.125	2.5	-2.53286740236805e+17
23.375	2.5	-2.48699024491278e+17
23.625	2.5	-2.44119911325291e+17
23.875	2.5	-2.39549124804634e+17
24.125	2.5	-2.34986397356213e+17
24.375	2.5	-2.30431469408057e+17
24.625	2.5	-2.25884089065443e+17
24.875	2.5	-2.21344011787179e+17
25.125	2.5	-2.16811000078065e+17
25.375	2.5	-2.12284823249111e+17
25.625	2.5	-2.07765257111461e+17
25.875	2.5	-2.03252083714285e+17
26.125	2.5	-1.98745091107453e+17
26.375	2.5	-1.94244073096431e+17
26.625	2.5	-1.89748829038525e+17
26.875	2.5	-1.85259163584662e+17
27.125	2.5	-1.80774886473342e+17
27.375	2.5	-1.76295812357305e+17
27.625	2.5	-1.71821760572037e+17
27.875	2.5	-1.67352554959556e+17
28.125	2.5	-1.62888023695223e+17
28.375	2.5	-1.58427999100798e+17
28.625	2.5	-1.53972317489292e+17
28.875	2.5	-1.49520818978089e+17
29.125	2.5	-1.45073347330738e+17
29.375	2.5	-1.40629749837328e+17
29.625	2.5	-1.36189877146736e+17
29.875	2.5	-1.31753583098793e+17
30.125	2.5	-1.27320724601648e+17
30.375	2.5	-1.22891161521174e+17
30.625	2.5	-1.18464756541091e+17
30.875	2.5	-1.14041375003733e+17
31.125	2.5	-1.09620884799242e+17
31.375	2.5	-1.0520315627109e+17
31.625	2.5	-1.00788062080926e+17
31.875	2.5	-9.63754770896981e+16
32.125	2.5	-9.19652782564477e+16
32.375	2.5	-8.7557344518893e+16
32.625	2.5	-8.31515566950202e+16
32.875	2.5	-7.87477973847574e+16
33.125	2.5	-7.43459508487267e+16
33.375	2.5	-6.99459029248524e+16
33.625	2.5	-6.55475409484919e+16
33.875	2.5	-6.11507536229105e+16
34.125	2.5	-5.67554309225997e+16
34.375	2.5	-5.23614640508393e+16
34.625	2.5	-4.79687454482487e+16
34.875	2.5	-4.35771694132881e+16
35.125	2.5	-3.91866363317008e+16
35.375	2.5	-3.47970746482056e+16
35.625	2.5	-3.04085384119714e+16
35.875	2.5	-2.60215757548431e+16
36.125	2.5	-2.16383963262633e+16
36.375	2.5	-1.72659252396963e+16
36.625	2.5	-1.29224193703541e+16
36.875	2.5	-8.65088334572787e+15
37.125	2.5	-4.55773776344274e+15
37.375	2.5	-999272376196990
0.125	3.5	-9.35141153095527e+17
0.375	3.5	-9.3513188832883e+17
0.625	3.5	-9.35121908018045e+17
0.875	3.5	-9.35123273704508e+17
1.125	3.5	-9.35146140718684e+17
1.375	3.5	-9.35196452416194e+17
1.625	3.5	-9.35276453674376e+17
1.875	3.5	-9.35386114816834e+17
2.125	3.5	-9.35524230816194e+17
2.375	3.5	-9.35688964469965e+17
2.625	3.5	-9.35878028411123e+17
2.875	3.5	-9.36088708500889e+17
3.125	3.5	-9.36317837857862e+17
3.375	3.5	-9.36561768429377e+17
3.625	3.5	-9.368163653934e+17
3.875	3.5	-9.37077051887471e+17
4.125	3.5	-9.37338948562806e+17
4.375	3.5	-9.37597185088936e+17
4.625	3.5	-9.37847516197565e+17
4.875	3.5	-9.38087457983842e+17
5.125	3.5	-9.38318222564625e+17
5.375	3.5	-9.38547391571476e+17
5.625	3.5	-9.38789428951304e+17
5.875	3.5	-9.39045233891598e+17
6.125	3.5	-9.39161678995346e+17
6.375	3.5	-9.38080451730509e+17
6.625	3.5	-9.30095196352249e+17
6.875	3.5	-8.86643526909345e+17
7.125	3.5	-6.68478362309642e+17
7.375	3.5	-6.1216550247688e+17
7.625	3.5	-5.9095227520072e+17
7.875	3.5	-5.80022824604946e+17
8.125	3.5	-5.71382802421266e+17
8.375	3.5	-5.63133630303289e+17
8.625	3.5	-5.55043738380763e+17
8.875	3.5	-5.47189343880299e+17
9.125	3.5	-5.39635228236892e+17
9.375	3.5	-5.32397087491942e+17
9.625	3.5	-5.25458617128292e+17
9.875	3.5	-5.18789164060939e+17
10.125	3.5	-5.12354253466176e+17
10.375	3.5	-5.06120752921376e+17
10.625	3.5	-5.00059004992398e+17
10.875	3.5	-4.94143430142065e+17
11.125	3.5	-4.88352418801746e+17
11.375	3.5	-4.82667930437589e+17
11.625	3.5	-4.77075003729193e+17
11.875	3.5	-4.7156127268318e+17
12.125	3.5	-4.66116528441676e+17
12.375	3.5	-4.60732339793069e+17
12.625	3.5	-4.55401732727207e+17
12.875	3.5	-4.50118923986301e+17
13.125	3.5	-4.4487910159888e+17
13.375	3.5	-4.39678245258327e+17
13.625	3.5	-4.34512979864174e+17
13.875	3.5	-4.29380456409868e+17
14.125	3.5	-4.2427825530819e+17
14.375	3.5	-4.19204307942819e+17
14.625	3.5	-4.14156833059771e+17
14.875	3.5	-4.09134285212033e+17
15.125	3.5	-4.04135312890537e+17
15.375	3.5	-3.99158724596227e+17
15.625	3.5	-3.94203461272274e+17
15.875	3.5	-3.89268573920786e+17
16.125	3.5	-3.84353205328522e+17
16.375	3.5	-3.79456575247273e+17
16.625	3.5	-3.74577968237505e+17
16.875	3.5	-3.69716723782703e+17
17.125	3.5	-3.64872228211398e+17
17.375	3.5	-3.60043908033522e+17
17.625	3.5	-3.55231224474494e+17
17.875	3.5	-3.50433668963934e+17
18.125	3.5	-3.45650759448958e+17
18.375	3.5	-3.40882037284614e+17
18.625	3.5	-3.36127064682667e+17
18.875	3.5	-3.31385422563035e+17
19.125	3.5	-3.26656708745481e+17
19.375	3.5	-3.21940536464612e+17
19.625	3.5	-3.17236533074432e+17
19.875	3.5	-3.12544338987669e+17
20.125	3.5	-3.07863606698241e+17
20.375	3.5	-3.0319399998837e+17
20.625	3.5	-2.98535193254994e+17
20.875	3.5	-2.9388687085901e+17
21.125	3.5	-2.89248726630019e+17
21.375	3.5	-2.8462046333249e+17
21.625	3.5	-2.80001792281402e+17
21.875	3.5	-2.75392432950717e+17
22.125	3.5	-2.70792112597755e+17
22.375	3.5	-2.66200565982683e+17
22.625	3.5	-2.6161753500914e+17
22.875	3.5	-2.57042768511643e+17
23.125	3.5	-2.52476021976235e+17
23.375	3.5	-2.479170572822e+17
23.625	3.5	-2.43365642512576e+17
23.875	3.5	-2.38821551703776e+17
24.125	3.5	-2.34284564679955e+17
24.375	3.5	-2.29754466828453e+17
24.625	3.5	-2.25231048904814e+17
24.875	3.5	-2.20714106878083e+17
25.125	3.5	-2.16203441742732e+17
25.375	3.5	-2.11698859366247e+17
25.625	3.5	-2.07200170310302e+17
25.875	3.5	-2.02707189681286e+17
26.125	3.5	-1.98219736988558e+17
26.375	3.5	-1.93737635996258e+17
26.625	3.5	-1.89260714583993e+17
26.875	3.5	-1.84788804583462e+17
27.125	3.5	-1.80321741665063e+17
27.375	3.5	-1.75859365211718e+17
27.625	3.5	-1.71401518171856e+17
27.875	3.5	-1.66948046951994e+17
28.125	3.5	-1.62498801288322e+17
28.375	3.5	-1.58053634138175e+17
28.625	3.5	-1.53612401563097e+17
28.875	3.5	-1.49174962582796e+17
29.125	3.5	-1.44741179098391e+17
29.375	3.5	-1.40310915793592e+17
29.625	3.5	-1.3588403999299e+17
29.875	3.5	-1.31460421576895e+17
30.125	3.5	-1.27039932884164e+17
30.375	3.5	-1.22622448609712e+17
30.625	3.5	-1.18207845727227e+17
30.875	3.5	-1.13796003362583e+17
31.125	3.5	-1.09386802693689e+17
31.375	3.5	-1.0498012690511e+17
31.625	3.5	-1.00575861076782e+17
31.875	3.5	-9.61738920679155e+16
32.125	3.5	-9.17741084674481e+16
32.375	3.5	-8.73764005083849e+16
32.625	3.5	-8.2980659953648e+16
32.875	3.5	-7.85867800328406e+16
33.125	3.5	-7.41946553777692e+16
33.375	3.5	-6.98041819216358e+16
33.625	3.5	-6.54152568140685e+16
33.875	3.5	-6.10277783605108e+16
34.125	3.5	-5.66416459506929e+16
34.375	3.5	-5.22567599843364e+16
34.625	3.5	-4.78730219050488e+16
34.875	3.5	-4.34903348711775e+16
35.125	3.5	-3.9108607980562e+16
35.375	3.5	-3.47277782431209e+16
35.625	3.5	-3.03479081624857e+16
35.875	3.5	-2.5969554218935e+16
36.125	3.5	-2.15949342711314e+16
36.375	3.5	-1.72309812387264e+16
36.625	3.5	-1.28959572413944e+16
36.875	3.5	-8.63285592149336e+15
37.125	3.5	-4.54799143750457e+15
37.375	3.5	-997012344181416
0.125	4.5	-9.28528759861113e+17
0.375	4.5	-9.28501476615574e+17
0.625	4.5	-9.2845525172504e+17
0.875	4.5	-9.28401839570052e+17
1.125	4.5	-9.2835106861218e+17
1.375	4.5	-9.28308527823069e+17
1.625	4.5	-9.28276030488086e+17
1.875	4.5	-9.28252999965224e+17
2.125	4.5	-9.28237558584932e+17
2.375	4.5	-9.28227079399319e+17
2.625	4.5	-9.28218382261944e+17
2.875	4.5	-9.28207767588533e+17
3.125	4.5	-9.28190990272265e+17
3.375	4.5	-9.28163210890757e+17
3.625	4.5	-9.28118929530608e+17
3.875	4.5	-9.28051888759427e+17
4.125	4.5	-9.27954908788597e+17
4.375	4.5	-9.27819572911396e+17
4.625	4.5	-9.27635589617221e+17
4.875	4.5	-9.27389470204306e+17
5.125	4.5	-9.27061777248099e+17
5.375	4.5	-9.26621403054404e+17
5.625	4.5	-9.26013579473864e+17
5.875	4.5	-9.2513378685579e+17
6.125	4.5	-9.23764475296903e+17
6.375	4.5	-9.21384531483818e+17
6.625	4.5	-9.16418851458418e+17
6.875	4.5	-9.02648980355038e+17
7.125	4.5	-8.50498310762515e+17
7.375	4.5	-6.07199373980125e+17
7.625	4.5	-5.61244866002272e+17
7.875	4.5	-5.53475954240854e+17
8.125	4.5	-5.50106891955248e+17
8.375	4.5	-5.45589181731871e+17
8.625	4.5	-5.39909835311826e+17
8.875	4.5	-5.33689533681397e+17
9.125	4.5	-5.27347914407941e+17
9.375	4.5	-5.21088177339935e+17
9.625	4.5	-5.14985937050768e+17
9.875	4.5	-5.09054702366299e+17
10.125	4.5	-5.03281902428821e+17
10.375	4.5	-4.97646453673974e+17
10.625	4.5	-4.92126564031109e+17
10.875	4.5	-4.86702766648697e+17
11.125	4.5	-4.81358763043375e+17
11.375	4.5	-4.76081340635575e+17
11.625	4.5	-4.70859958460012e+17
11.875	4.5	-4.65686264431793e+17
12.125	4.5	-4.60553649808823e+17
12.375	4.5	-4.55456874457365e+17
12.625	4.5	-4.50391765598213e+17
12.875	4.5	-4.45354981278664e+17
13.125	4.5	-4.40343826821684e+17
13.375	4.5	-4.35356113064986e+17
13.625	4.5	-4.30390046999756e+17
13.875	4.5	-4.2544414724399e+17
14.125	4.5	-4.20517178539156e+17
14.375	4.5	-4.15608100768238e+17
14.625	4.5	-4.10716029125391e+17
14.875	4.5	-4.05840202843894e+17
15.125	4.5	-4.00979960564146e+17
15.375	4.5	-3.96134720868432e+17
15.625	4.5	-3.91303966814117e+17
15.875	4.5	-3.86487233641347e+17
16.125	4.5	-3.81684098959712e+17
16.375	4.5	-3.76894174872553e+17
16.625	4.5	-3.72117101718727e+17
16.875	4.5	-3.67352543031398e+17
17.125	4.5	-3.62600181486546e+17
17.375	4.5	-3.5785971564325e+17
17.625	4.5	-3.53130857343212e+17
17.875	4.5	-3.48413329613585e+17
18.125	4.5	-3.43706864991071e+17
18.375	4.5	-3.39011204223998e+17
18.625	4.5	-3.34326095144808e+17
18.875	4.5	-3.29651291838478e+17
19.125	4.5	-3.24986553956317e+17
19.375	4.5	-3.20331646213062e+17
19.625	4.5	-3.15686337935846e+17
19.875	4.5	-3.11050402739425e+17
20.125	4.5	-3.06423618273925e+17
20.375	4.5	-3.01805765991528e+17
20.625	4.5	-2.97196631044392e+17
20.875	4.5	-2.92596002127323e+17
21.125	4.5	-2.88003671401194e+17
21.375	4.5	-2.83419434400657e+17
21.625	4.5	-2.7884308998957e+17
21.875	4.5	-2.74274440329215e+17
22.125	4.5	-2.69713290818748e+17
22.375	4.5	-2.65159450078205e+17
22.625	4.5	-2.60612729917859e+17
22.875	4.5	-2.56072945326132e+17
23.125	4.5	-2.51539914424476e+17
23.375	4.5	-2.470134584593e+17
23.625	4.5	-2.42493401755959e+17
23.875	4.5	-2.37979571711891e+17
24.125	4.5	-2.3347179878391e+17
