$\phi$
x	y	$\phi$
0.125	0.5	-0.0174799000420985
0.375	0.5	-0.0173826014938784
0.625	0.5	-0.0171841994508005
0.875	0.5	-0.0168768290841037
1.125	0.5	-0.0164480405610259
1.375	0.5	-0.0158799726812393
1.625	0.5	-0.0151481773775089
1.875	0.5	-0.0142200290071965
2.125	0.5	-0.013052632878536
2.375	0.5	-0.0115901273342673
2.625	0.5	-0.00976025472032089
2.875	0.5	-0.00747006232586488
3.125	0.5	-0.00460059156544655
3.375	0.5	-0.00100043375614168
3.625	0.5	0.00352190746896847
3.875	0.5	0.0092067747868955
4.125	0.5	0.0163529193239715
4.375	0.5	0.0253271336772572
4.625	0.5	0.0365725709547109
4.875	0.5	0.0506134160091406
5.125	0.5	0.0680523212323862
5.375	0.5	0.0895555893506052
5.625	0.5	0.115819879985202
5.875	0.5	0.147514063557656
6.125	0.5	0.185192064891984
6.375	0.5	0.229178663243496
6.625	0.5	0.279441051142195
6.875	0.5	0.33547290279778
7.125	0.5	0.396229186293844
7.375	0.5	0.460150053688644
7.625	0.5	0.525293528286694
7.875	0.5	0.589561428557158
8.125	0.5	0.650966155560794
8.375	0.5	0.707868378241937
8.625	0.5	0.759128267138007
8.875	0.5	0.804147812129203
9.125	0.5	0.84281872115005
9.375	0.5	0.875412436935
9.625	0.5	0.90245160728031
9.875	0.5	0.924592158257702
10.125	0.5	0.942531077322891
10.375	0.5	0.956943423594836
10.625	0.5	0.968445153428679
10.875	0.5	0.977575557988967
11.125	0.5	0.984792958001099
11.375	0.5	0.990478397604954
11.625	0.5	0.994943509342595
11.875	0.5	0.998440021712371
12.125	0.5	1.00116938448113
12.375	0.5	1.00329168700338
12.625	0.5	1.00493349601346
12.875	0.5	1.00619450953899
13.125	0.5	1.00715307212445
13.375	0.5	1.00787066837223
13.625	0.5	1.00839553804836
13.875	0.5	1.00876555696781
14.125	0.5	1.00901051615373
14.375	0.5	1.00915391478128
14.625	0.5	1.0092143643096
14.875	0.5	1.00920668410517
15.125	0.5	1.00914275371913
15.375	0.5	1.00903217409039
15.625	0.5	1.0088827792524
15.875	0.5	1.00870103140682
16.125	0.5	1.008492325216
16.375	0.5	1.00826122157819
