$\phi$
x	y	$\phi$
0.125	0.5	-0.00534385513925924
0.375	0.5	-0.00534467885209742
0.625	0.5	-0.00534633213302737
0.875	0.5	-0.00534882666646721
1.125	0.5	-0.00535217991346846
1.375	0.5	-0.00535641503262361
1.625	0.5	-0.00536156077398889
1.875	0.5	-0.00536765134557335
2.125	0.5	-0.005374726251991
2.375	0.5	-0.00538283010528124
2.625	0.5	-0.00539201240689653
2.875	0.5	-0.00540232730032664
3.125	0.5	-0.00541383329367441
3.375	0.5	-0.00542659295132677
3.625	0.5	-0.00544067255364052
3.875	0.5	-0.00545614172461769
4.125	0.5	-0.00547307302587259
4.375	0.5	-0.00549154151610362
4.625	0.5	-0.00551162427567625
4.875	0.5	-0.00553339989440109
5.125	0.5	-0.0055569479200477
5.375	0.5	-0.00558234826527453
5.625	0.5	-0.00560968056840487
5.875	0.5	-0.00563902349976617
6.125	0.5	-0.00567045400101053
6.375	0.5	-0.0057040464362594
6.625	0.5	-0.00573987162067194
6.875	0.5	-0.00577799566935304
7.125	0.5	-0.00581847857243525
7.375	0.5	-0.00586137234134871
7.625	0.5	-0.00590671847248454
7.875	0.5	-0.00595454431189476
8.125	0.5	-0.00600485763879188
8.375	0.5	-0.00605763835175444
8.625	0.5	-0.00611282543144543
8.875	0.5	-0.00617029619241753
9.125	0.5	-0.00622983293546361
9.375	0.5	-0.00629106900169203
9.625	0.5	-0.0063534011371949
9.875	0.5	-0.00641584673885303
10.125	0.5	-0.00647681089357832
10.375	0.5	-0.006533705751995
10.625	0.5	-0.00658232813348108
10.875	0.5	-0.00661584125960279
11.125	0.5	-0.00662310834918946
11.375	0.5	-0.00658596545275223
11.625	0.5	-0.00647475968059897
11.875	0.5	-0.00624105548422814
12.125	0.5	-0.00580573073925154
12.375	0.5	-0.00503960509667733
12.625	0.5	-0.0037320747331299
12.875	0.5	-0.00154076474472761
13.125	0.5	0.00208810516572743
13.375	0.5	0.00804250543312508
13.625	0.5	0.0177255080138743
13.875	0.5	0.0332998520506167
14.125	0.5	0.057961776232431
14.375	0.5	0.0961010380397719
14.625	0.5	0.152985178342281
14.875	0.5	0.233342365477355
15.125	0.5	0.338365508329525
15.375	0.5	0.462141612739847
15.625	0.5	0.591032540260367
15.875	0.5	0.708893583561465
16.125	0.5	0.804640120565871
16.375	0.5	0.875416586396864
16.625	0.5	0.9243428436714
16.875	0.5	0.956761960999789
17.125	0.5	0.977775394910352
17.375	0.5	0.991326606902841
17.625	0.5	1.0001542445458
17.875	0.5	1.00604901173818
18.125	0.5	1.01014092557563
18.375	0.5	1.01312787652492
18.625	0.5	1.01543515755782
18.875	0.5	1.01731977946181
19.125	0.5	1.01893625961195
19.375	0.5	1.02037723691165
19.625	0.5	1.02169821566188
19.875	0.5	1.02293251054886
20.125	0.5	1.02410021955236
20.375	0.5	1.02521358773686
20.625	0.5	1.02628020270398
20.875	0.5	1.02730489296414
21.125	0.5	1.02829085305995
21.375	0.5	1.02924030903746
21.625	0.5	1.03015491136041
21.875	0.5	1.03103596656997
22.125	0.5	1.03188457373518
22.375	0.5	1.03270170479346
22.625	0.5	1.03348825187816
22.875	0.5	1.03424505524928
23.125	0.5	1.03497291983848
23.375	0.5	1.03567262511248
23.625	0.5	1.03634493101289
23.875	0.5	1.03699058158606
24.125	0.5	1.0376103072461
24.375	0.5	1.03820482622124
24.625	0.5	1.03877484550465
24.875	0.5	1.03932106149675
25.125	0.5	1.03984416044878
25.375	0.5	1.04034481877175
25.625	0.5	1.04082370324906
25.875	0.5	1.04128147117616
26.125	0.5	1.04171877044139
26.375	0.5	1.04213623955777
26.625	0.5	1.04253450765232
26.875	0.5	1.04291419441745
27.125	0.5	1.04327591002868
27.375	0.5	1.04362025503249
27.625	0.5	1.04394782020668
27.875	0.5	1.04425918639669
28.125	0.5	1.04455492433051
28.375	0.5	1.04483559441447
28.625	0.5	1.04510174651277
28.875	0.5	1.04535391971281
29.125	0.5	1.04559264207894
29.375	0.5	1.04581843039641
29.625	0.5	1.04603178990772
29.875	0.5	1.04623321404329
30.125	0.5	1.04642318414825
30.375	0.5	1.04660216920706
30.625	0.5	1.04677062556746
30.875	0.5	1.04692899666549
31.125	0.5	1.04707771275252
31.375	0.5	1.04721719062597
31.625	0.5	1.04734783336449
31.875	0.5	1.04747003006874
32.125	0.5	1.04758415560874
32.375	0.5	1.04769057037845
32.625	0.5	1.04778962005857
32.875	0.5	1.04788163538786
33.125	0.5	1.04796693194378
33.375	0.5	1.04804580993281
33.625	0.5	1.04811855399081
33.875	0.5	1.04818543299371
34.125	0.5	1.04824669987895
34.375	0.5	1.04830259147768
34.625	0.5	1.04835332835815
34.875	0.5	1.04839911468011
35.125	0.5	1.04844013806043
35.375	0.5	1.04847656945016
35.625	0.5	1.04850856302272
35.875	0.5	1.04853625607344
36.125	0.5	1.04855976893034
36.375	0.5	1.04857920487615
36.625	0.5	1.04859465008155
36.875	0.5	1.0486061735497
37.125	0.5	1.04861382707174
37.375	0.5	1.04861764519352
0.125	1.5	-0.00533084082791997
0.375	1.5	-0.00533157489590583
0.625	1.5	-0.00533304932087429
0.875	1.5	-0.0053352766560518
1.125	1.5	-0.00533827566919685
1.375	1.5	-0.00534207126771989
1.625	1.5	-0.00534669439808756
1.875	1.5	-0.00535218191917025
2.125	1.5	-0.00535857644893468
2.375	1.5	-0.00536592618377409
2.625	1.5	-0.0053742846898116
2.875	1.5	-0.00538371066513604
3.125	1.5	-0.0053942676719985
3.375	1.5	-0.00540602383778925
3.625	1.5	-0.00541905152375694
3.875	1.5	-0.00543342695987864
4.125	1.5	-0.00544922984481689
4.375	1.5	-0.00546654290908888
4.625	1.5	-0.00548545143985035
4.875	1.5	-0.0055060427646317
5.125	1.5	-0.00552840569046705
5.375	1.5	-0.00555262989419519
5.625	1.5	-0.00557880525666303
5.875	1.5	-0.00560702112963588
6.125	1.5	-0.0056373655179312
6.375	1.5	-0.00566992414891031
6.625	1.5	-0.0057047793840719
6.875	1.5	-0.00574200889945044
7.125	1.5	-0.00578168401521787
7.375	1.5	-0.0058238674807793
7.625	1.5	-0.0058686103999362
7.875	1.5	-0.00591594778232359
8.125	1.5	-0.00596589188559182
8.375	1.5	-0.00601842198923841
8.625	1.5	-0.00607346838734738
8.875	1.5	-0.00613088699682522
9.125	1.5	-0.00619041871259304
9.375	1.5	-0.00625162394707407
9.625	1.5	-0.00631377676549164
9.875	1.5	-0.00637569319639615
10.125	1.5	-0.00643545224853525
10.375	1.5	-0.00648994196297645
10.625	1.5	-0.00653412005542312
10.875	1.5	-0.00655980890000615
11.125	1.5	-0.00655373079701897
11.375	1.5	-0.00649430425214767
11.625	1.5	-0.00634642156300974
11.875	1.5	-0.00605294348465439
12.125	1.5	-0.0055208730446829
12.375	1.5	-0.00459895619547949
12.625	1.5	-0.00304160832711846
12.875	1.5	-0.000451408203186511
13.125	1.5	0.00381098599991637
13.375	1.5	0.0107637257735716
13.625	1.5	0.0220006677816194
13.875	1.5	0.039945742868646
14.125	1.5	0.0681076175393324
14.375	1.5	0.111142572484506
14.625	1.5	0.174292250038059
14.875	1.5	0.261556969573334
15.125	1.5	0.372396571244454
15.375	1.5	0.49864045583583
15.625	1.5	0.625408020558366
15.875	1.5	0.73749378657658
16.125	1.5	0.826123128610307
16.375	1.5	0.890404988204865
16.625	1.5	0.934326012609313
16.875	1.5	0.963262849499887
17.125	1.5	0.982001194824088
17.375	1.5	0.994122412529651
17.625	1.5	1.00207224229644
17.875	1.5	1.00743567930068
18.125	1.5	1.01120835250478
18.375	1.5	1.01400385668748
18.625	1.5	1.01619587258355
18.875	1.5	1.01801028252593
19.125	1.5	1.01958301513919
19.375	1.5	1.02099568684357
19.625	1.5	1.02229730203833
19.875	1.5	1.0235173610967
20.125	1.5	1.02467373450115
20.375	1.5	1.0257773734987
20.625	1.5	1.0268351191251
20.875	1.5	1.02785137282414
21.125	1.5	1.02882908780495
21.375	1.5	1.02977035621801
21.625	1.5	1.03067675641039
21.875	1.5	1.03154955807077
22.125	1.5	1.0323898433601
22.375	1.5	1.03319857845727
22.625	1.5	1.03397665588007
22.875	1.5	1.03472491959825
23.125	1.5	1.03544418001767
23.375	1.5	1.03613522299918
23.625	1.5	1.03679881535676
23.875	1.5	1.0374357082689
24.125	1.5	1.03804663944336
24.375	1.5	1.03863233452739
24.625	1.5	1.03919350805195
24.875	1.5	1.03973086407956
25.125	1.5	1.04024509665578
25.375	1.5	1.04073689012416
25.625	1.5	1.04120691934079
25.875	1.5	1.04165584981125
26.125	1.5	1.04208433776412
26.375	1.5	1.04249303017135
26.625	1.5	1.04288256472251
26.875	1.5	1.0432535697583
27.125	1.5	1.04360666416849
27.375	1.5	1.04394245725808
27.625	1.5	1.04426154858501
27.875	1.5	1.04456452777299
28.125	1.5	1.04485197430276
28.375	1.5	1.04512445728436
28.625	1.5	1.04538253521347
28.875	1.5	1.04562675571449
29.125	1.5	1.04585765527247
29.375	1.5	1.04607575895669
29.625	1.5	1.04628158013758
29.875	1.5	1.04647562019929
30.125	1.5	1.04665836824989
30.375	1.5	1.04683030083084
30.625	1.5	1.04699188162731
30.875	1.5	1.04714356118105
31.125	1.5	1.04728577660691
31.375	1.5	1.04741895131436
31.625	1.5	1.04754349473511
31.875	1.5	1.04765980205761
32.125	1.5	1.04776825396958
32.375	1.5	1.04786921640915
32.625	1.5	1.04796304032524
32.875	1.5	1.04805006144783
33.125	1.5	1.04813060006831
33.375	1.5	1.04820496083057
33.625	1.5	1.04827343253286
33.875	1.5	1.04833628794076
34.125	1.5	1.04839378361153
34.375	1.5	1.04844615972957
34.625	1.5	1.0484936399535
34.875	1.5	1.04853643127458
35.125	1.5	1.04857472388649
35.375	1.5	1.04860869106642
35.625	1.5	1.04863848906739
35.875	1.5	1.04866425702178
36.125	1.5	1.048686116856
